,Date,Real_date,PT,ES,IT,IE,GR,DE,PT._spread,ES_spread,IT_spread,IE_spread,GR_spread,PT_var,Open_BCP,High_BCP,Low_BCP,Close_BCP,Volume_BCP,AdjClose_BCP,Date_Real,BCP_var,BCP_traded_volume,Open_BPI,High_BPI,Low_BPI,Close_BPI,Volume_BPI,AdjClose_BPI,BPI_var,BPI_traded_volume,Open_BES,High_BES,Low_BES,Close_BES,Volume_BES,AdjClose_BES,BES_var,BES_traded_volume
495,04/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40951,0.41313,0.40226,0.40588,35754000,0.36067,04/08/08,-1,14511833.52,2.32315,2.35244,2.27923,2.29875,727700,2.1365,-1.348612216,1672800.375,5.18504,5.18504,5.076,5.1278,2611900,4.05654,-0.162983725,13393300.82
631,05/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40588,0.42038,0.40045,0.41494,70132900,0.36872,05/08/08,-0.84280755,29100945.53,2.29387,2.38172,2.27435,2.35732,2584300,2.19094,-0.359224808,6092022.076,5.13597,5.28864,4.98059,4.99694,5546000,3.95302,-0.289522947,27713029.24
771,06/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42219,0.42763,0.40951,0.41132,65619500,0.3655,06/08/08,-2.224705882,26990612.74,2.39148,2.43053,2.30851,2.34756,1696700,2.18187,-1.607460573,3983105.052,5.04329,5.04329,4.77068,4.81975,5086700,3.81284,-0.7511199,24516622.33
911,07/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41132,0.41675,0.40951,0.40951,28953500,0.3639,07/08/08,-2.20346249,11856747.79,2.34267,2.39148,2.30851,2.30851,1054200,2.14558,-1.635515805,2433631.242,4.80884,4.88517,4.80884,4.8361,4842400,3.82578,-0.748331059,23418330.64
1048,08/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41132,0.41675,0.40769,0.41132,35720900,0.3655,08/08/08,-2.392093023,14692720.59,2.30851,2.33779,2.29387,2.32315,1658400,2.15918,-1.646819626,3852711.96,4.84428,4.9506,4.84428,4.91243,1977100,3.88616,-0.718081602,9712365.353
1459,11/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41313,0.42763,0.41132,0.42763,53531900,0.38,11/08/08,-0.915210526,22891846.4,2.30363,2.411,2.30363,2.3866,1294700,2.21815,-1.266037013,3089931.02,4.91789,5.0133,4.91789,5.01057,870800,3.9638,-0.180109995,4363204.356
1594,12/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42763,0.42944,0.42038,0.424,51421200,0.37677,12/08/08,-0.794888128,21802588.8,2.40612,2.40612,2.35244,2.3866,2573300,2.21815,-0.327029281,6141437.78,5.01057,5.10326,4.93424,5.10326,1547200,4.03712,-0.272563114,7895763.872
1733,13/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42038,0.42763,0.41494,0.41675,46469700,0.37033,13/08/08,-2.208732752,19366247.48,2.3622,2.37196,2.28899,2.28899,1990600,2.12743,-1.629679942,4556463.494,5.07055,5.07327,4.90153,4.92061,2209100,3.89263,-0.634085438,10870119.55
1871,14/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42219,0.424,0.41857,0.42219,23357900,0.37516,14/08/08,-2.038650176,9861471.801,2.29387,2.32315,2.27435,2.31827,1273800,2.15465,-1.596458822,2953012.326,4.96968,5.03511,4.90698,5.00785,1456400,3.96165,-0.622773339,7293432.74
2007,15/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42219,0.42944,0.42038,0.42581,24620100,0.37838,15/08/08,-1.919155346,10483484.78,2.28411,2.32803,2.26459,2.29875,1305700,2.1365,-1.622550901,3001477.875,5.01603,5.07055,4.94242,5.01603,885600,3.96812,-0.647329214,4442196.168
2418,18/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424,0.42581,0.41675,0.41857,21097500,0.37195,18/08/08,-1.043231617,8830780.575,2.29387,2.30363,2.27435,2.29387,1461100,2.13197,-1.373785747,3351573.457,5.01603,5.08145,4.9506,5.05964,1077300,4.00262,-0.188638941,5450750.172
2553,19/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41857,0.42038,0.41132,0.41675,42127400,0.37033,19/08/08,-0.860880836,17556593.95,2.28411,2.28411,2.18162,2.1865,3221700,2.03218,-0.490822663,7044247.05,5.04329,5.04329,4.80339,4.80339,2208600,3.7999,-0.362527961,10608767.15
2692,20/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41857,0.42038,0.41313,0.41494,31013800,0.36872,20/08/08,-2.074256889,12868866.17,2.20602,2.2109,2.11329,2.15721,1806900,2.00495,-1.768862066,3897862.749,4.83883,4.87427,4.78703,4.8252,1797300,3.81715,-0.66430452,8672331.96
2831,21/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41132,0.41313,0.40951,0.40951,20769900,0.3639,21/08/08,-2.123825227,8505481.749,2.15721,2.16697,2.08888,2.10841,1416700,1.9596,-1.841722801,2986984.447,4.78976,4.79249,4.69162,4.74342,2109200,3.75246,-0.662096331,10004821.46
2967,22/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41132,0.42219,0.40951,0.42219,30372100,0.37516,22/08/08,-2.090148203,12822796.9,2.12793,2.15721,2.08888,2.14257,1999700,1.99135,-1.805061893,4284497.229,4.77886,4.84701,4.70525,4.81975,1380600,3.81284,-0.639969157,6654146.85
3377,25/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42219,0.424,0.41857,0.41857,8278400,0.37195,25/08/08,-1.043231617,3465089.888,2.16697,2.16697,2.12793,2.12793,579700,1.97774,-1.550193655,1233561.021,4.8252,4.85246,4.77613,4.78703,834200,3.78696,-0.266886896,3993340.426
3509,26/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41675,0.41857,0.41313,0.41494,24678000,0.36872,26/08/08,-0.869006292,10239889.32,2.12305,2.14257,2.09865,2.10841,1067000,1.9596,-0.519687691,2249673.47,4.77068,4.77886,4.7107,4.75705,1309500,3.76324,-0.381113083,6229356.975
3647,27/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41675,0.41675,0.41313,0.41675,16843100,0.37033,27/08/08,-2.156536062,7019361.925,2.12793,2.15721,2.09865,2.15721,2210400,2.00495,-1.777445822,4768296.984,4.76522,4.76522,4.70798,4.71888,1798200,3.73305,-0.686803016,8485490.016
3786,28/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41675,0.424,0.41313,0.424,35082100,0.37677,28/08/08,-2.017119197,14874810.4,2.16209,2.19626,2.11817,2.16209,1851800,2.00949,-1.784019826,4003758.262,4.73524,4.79521,4.65618,4.79521,1848100,3.79343,-0.649414909,8862027.601
3914,29/08/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424,0.43125,0.42219,0.42763,34266200,0.38,29/08/08,-1.915210526,14653255.11,2.16697,2.24506,2.16209,2.24018,2210400,2.08207,-1.691110289,4951693.872,4.79521,4.82793,4.75432,4.80884,1621700,3.80421,-0.64053772,7798495.828
95,01/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42364,0.42763,0.42038,0.42763,10466100,0.38,01/09/08,-1.033868421,4475618.343,2.2353,2.2353,2.20602,2.2314,610600,2.07391,-1.431937741,1362492.84,4.78158,4.84156,4.78158,4.82193,697700,3.81457,-0.257717121,3364260.561
231,02/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42436,0.43958,0.42436,0.42763,99759400,0.38,02/09/08,-0.872842105,42660112.22,2.2353,2.30265,2.21383,2.2148,2357400,2.05848,-0.442506121,5221169.52,4.83338,4.92879,4.79194,4.84156,1790100,3.8301,-0.377880473,8666876.556
367,03/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4269,0.43669,0.42473,0.43669,33347600,0.38805,03/09/08,-1.887901044,14562563.44,2.21578,2.24311,2.18845,2.24018,1738300,2.08207,-1.682839674,3894104.894,4.81157,4.86445,4.75432,4.84156,1576900,3.8301,-0.662852145,7634655.964
507,04/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43379,0.45299,0.43342,0.43777,96964400,0.38901,04/09/08,-1.822858024,42448105.39,2.21871,2.27435,2.16697,2.20211,2084000,2.04668,-1.746052143,4589197.24,4.77613,4.84156,4.73251,4.73251,2175000,3.74383,-0.718253767,10293209.25
645,05/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43306,0.4385,0.42328,0.42763,50150600,0.38,05/09/08,-1.915210526,21445901.08,2.1865,2.1865,2.07912,2.12012,3606000,1.97048,-1.834771223,7645152.72,4.69435,4.7107,4.56349,4.59621,2898200,3.636,-0.759315182,13320735.82
1058,08/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44212,0.4472,0.44067,0.44393,49654300,0.39448,08/09/08,-0.967374772,22043033.4,2.22066,2.27337,2.21968,2.26361,3601400,2.10384,-1.393252339,8152165.054,4.74342,4.85519,4.65127,4.70143,3565600,3.71924,-0.295329153,16763418.81
1194,09/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44212,0.45843,0.44067,0.45046,71026800,0.40028,09/09/08,-0.786024783,31994732.33,2.2558,2.28411,2.22847,2.24506,2964900,2.0866,-0.443688297,6656378.394,4.68889,4.82411,4.66163,4.7107,1892700,3.72657,-0.416160169,8915941.89
1331,10/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45154,0.45408,0.44285,0.45082,51700000,0.4006,10/09/08,-1.588442336,23307394,2.22554,2.26849,2.1865,2.25092,2486400,2.09205,-1.637126264,5596687.488,4.68617,4.73796,4.5913,4.63219,2221300,3.66447,-0.69873406,10289483.65
1471,11/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44864,0.44937,0.43741,0.44031,39260900,0.39126,11/09/08,-1.650232582,17286966.88,2.2763,2.2763,2.17771,2.23042,1186000,2.073,-1.657206946,2645278.12,4.63437,4.63437,4.47135,4.52151,2203800,3.57691,-0.742551532,9964503.738
1608,12/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44393,0.44864,0.43886,0.44683,34622300,0.39706,12/09/08,-1.61965446,15470282.31,2.24506,2.26459,2.1865,2.21773,1104100,2.0612,-1.630666602,2448595.693,4.57985,4.57985,4.52642,4.57276,1797900,3.61745,-0.719708635,8221365.204
2017,15/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43669,0.43814,0.42473,0.43125,53910400,0.38321,15/09/08,-1.050442316,23248860,2.21578,2.21578,2.10841,2.1416,1681100,1.99045,-1.525263131,3600243.76,4.47081,4.48171,4.27998,4.38902,4065300,3.4721,-0.382923879,17842683.01
2153,16/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42763,0.43814,0.42436,0.43125,93985100,0.38321,16/09/08,-0.882362151,40531074.38,2.14257,2.14257,2.05277,2.09865,3540600,1.95053,-0.539991695,7430480.19,4.34541,4.49807,4.25272,4.4599,4075900,3.52817,-0.492396908,18178106.41
2290,17/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4385,0.44321,0.43306,0.43306,82883000,0.38482,17/09/08,-1.577438803,35893311.98,2.12793,2.14745,2.04496,2.05179,2375900,1.90697,-1.680944116,4874847.861,4.52533,4.62892,4.30179,4.33614,3914900,3.43027,-0.757602171,16975554.49
2430,18/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42763,0.43741,0.42618,0.42618,81248500,0.37871,18/09/08,-1.585012279,34626485.73,2.03032,2.07912,1.95223,1.95223,4045400,1.81444,-1.860353608,7897551.242,4.30724,4.45336,4.23145,4.2947,5171400,3.39748,-0.787510155,22209611.58
2567,19/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44538,0.46894,0.43886,0.46894,172652300,0.41671,19/09/08,-1.434282835,80963569.56,2.13769,2.18064,2.08498,2.14257,5778400,1.99135,-1.727260401,12380626.49,4.62892,5.00512,4.55695,4.73088,7351200,3.74254,-0.677184479,34777645.06
2977,22/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47836,0.49286,0.45154,0.45154,82886700,0.40124,22/09/08,-0.958304257,37426660.52,2.16697,2.17966,2.11817,2.11817,1442300,1.96867,-1.561942835,3055036.591,4.89063,4.89063,4.60711,4.68889,3613600,3.70932,-0.306339167,16943772.9
3113,23/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44611,0.45009,0.43342,0.43741,44088600,0.38869,23/09/08,-0.84753917,19284794.53,2.10841,2.11817,2.05472,2.07131,1513500,1.92512,-0.645263672,3134927.685,4.7107,4.7107,4.46263,4.52533,7819700,3.57993,-0.474168489,35386723
3249,24/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44357,0.44575,0.42763,0.42763,45089700,0.38,24/09/08,-1.499947368,19281708.41,2.09865,2.12598,2.05179,2.10353,1590600,1.95506,-1.650220454,3345874.818,4.52533,4.57985,4.45499,4.57985,2574800,3.62306,-0.726976644,11792197.78
3389,25/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42763,0.4327,0.42654,0.42726,45222300,0.37967,25/09/08,-1.366423473,19321679.9,2.10353,2.11817,2.084,2.09962,1123300,1.95143,-1.558113793,2358503.146,4.5744,4.84483,4.52533,4.84483,1770400,3.83268,-0.596013755,8577287.032
3523,26/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42618,0.42654,0.41857,0.42255,34827800,0.37548,26/09/08,-1.375652498,14716486.89,2.10548,2.10548,2.05082,2.0762,1543900,1.92966,-1.578055201,3205445.18,4.90153,4.93915,4.7227,4.88517,2076500,3.8646,-0.60352171,10144055.51
3924,29/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42509,0.42581,0.40951,0.40951,39509700,0.3639,29/09/08,-1.168095631,16179617.25,2.10646,2.12598,2.0108,2.0352,1202100,1.89156,-1.675484785,2446513.92,4.98877,4.98877,4.66163,4.74342,2022600,3.75246,-0.283861787,9594041.292
4049,30/09/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39827,0.4182,0.38776,0.41385,45207600,0.36775,30/09/08,-1.02278722,18709165.26,1.92295,2.12598,1.92295,2.10841,4340000,1.9596,-0.625096959,9150499.4,4.52533,4.78158,4.44354,4.71616,2577000,3.73089,-0.424164207,12153544.32
106,01/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41965,0.4211,0.41059,0.41059,26271800,0.36485,01/10/08,-1.577278334,10786938.36,2.13281,2.13281,2.08205,2.09377,1837200,1.94599,-1.728914332,3846674.244,4.74342,4.9615,4.63655,4.9615,3774200,3.92498,-0.620617175,18725693.3
244,02/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41422,0.41965,0.40262,0.40262,32026300,0.35777,02/10/08,-1.790284261,12894428.91,2.10353,2.11817,2.05374,2.06253,1140700,1.91696,-1.81064811,2352727.971,4.9615,4.98877,4.76959,4.79794,2793100,3.79559,-0.709568209,13401126.21
381,03/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40588,0.41603,0.4019,0.40951,32609900,0.3639,03/10/08,-1.884885958,13354080.15,2.04984,2.09572,2.0108,2.07424,3870500,1.92784,-1.866218151,8028345.92,4.80339,4.89335,4.58803,4.80066,2097700,3.79774,-0.72860438,10070344.48
794,06/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39139,0.39863,0.36239,0.37979,39968700,0.33749,06/10/08,-1.385463273,15179712.57,1.95223,2.0108,1.78141,1.91318,5302800,1.77815,-1.85096308,10145210.9,4.72161,4.72161,4.29634,4.36176,3104800,3.45053,-0.396202902,13542392.45
932,07/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38812,0.39863,0.36747,0.36747,36795100,0.32654,07/10/08,-1.307649905,13521095.4,1.96199,1.98151,1.86731,1.8839,2248100,1.75093,-0.853180881,4235195.59,4.52533,4.52533,4.25872,4.3345,1612500,3.42897,-0.555391269,6989381.25
1069,08/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35877,0.37327,0.34428,0.35515,58978100,0.31559,08/10/08,-2.316296461,20946072.22,1.86731,1.8839,1.71308,1.83998,11007000,1.71011,-2.190882458,20252659.86,4.22546,4.46317,4.10551,4.41628,3499300,3.49366,-0.893933583,15453888.6
1207,09/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36638,0.36638,0.35261,0.35333,39335200,0.31397,09/10/08,-2.312927987,13898306.22,1.80581,1.86438,1.78824,1.79605,3579000,1.66928,-2.243146746,6428062.95,4.47081,4.56349,4.46154,4.56349,2170500,3.61012,-0.838376564,9905055.045
1345,10/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3334,0.34138,0.32072,0.33703,73990400,0.29949,10/10/08,-2.483822498,24936984.51,1.72772,1.73748,1.6018,1.73748,6419600,1.61485,-2.395101712,11153926.61,4.30724,4.41628,4.22546,4.27235,2081000,3.3798,-0.966018699,8890760.35
1756,13/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37327,0.37689,0.35696,0.37689,62890100,0.33491,13/10/08,-1.451912454,23702649.79,1.81557,1.95223,1.81557,1.9288,2335300,1.79267,-1.827871276,4504326.64,4.52533,4.52533,4.36721,4.47081,1662800,3.5368,-0.409627347,7434062.868
1892,14/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3903,0.40951,0.38414,0.39429,112015800,0.35037,14/10/08,-1.113965237,44166709.78,2.03032,2.09865,1.8839,1.88781,3710800,1.75457,-0.814997407,7005285.348,4.55804,4.7058,4.37267,4.52533,4830000,3.57993,-0.481984285,21857343.9
2028,15/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39646,0.39646,0.37399,0.38378,34265500,0.34103,15/10/08,-1.974489048,13150413.59,1.90342,1.9044,1.8351,1.86438,1768200,1.73279,-2.104415423,3296596.716,4.51988,4.51988,4.30779,4.44354,1729600,3.51523,-0.895961288,7685546.784
2166,16/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36239,0.3758,0.35551,0.37254,49794800,0.33104,16/10/08,-2.025344369,18550554.79,1.75603,1.839,1.73748,1.83412,1179000,1.70467,-2.155625429,2162427.48,4.22546,4.36176,4.14367,4.30724,2896400,3.4074,-0.938360627,12475489.94
2304,17/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38341,0.38523,0.36602,0.3758,24690600,0.33394,17/10/08,-2.037641492,9278727.48,1.94247,1.94247,1.8351,1.8351,1377200,1.70558,-2.179170722,2527299.72,4.42719,4.43809,4.3345,4.41628,1102800,3.49366,-0.898513307,4870273.584
2715,20/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38233,0.38233,0.37001,0.37435,19934300,0.33265,20/10/08,-1.478250413,7462405.205,1.8351,1.89366,1.81557,1.81557,624700,1.68743,-2.014442081,1134186.579,4.44354,4.49261,4.41519,4.47081,995900,3.5368,-0.384757408,4452479.679
2852,21/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37472,0.37725,0.36203,0.36239,35815800,0.32202,21/10/08,-1.210049065,12979287.76,1.85364,1.86828,1.80679,1.8351,874200,1.70558,-0.836853153,1604244.42,4.49261,4.50352,4.37321,4.49807,1690700,3.55837,-0.466247186,7604886.949
2988,22/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36131,0.36239,0.35189,0.35333,24503700,0.31397,22/10/08,-2.241105838,8657892.321,1.82533,1.82533,1.75798,1.75798,637300,1.6339,-2.360780954,1120360.654,4.52478,4.52478,4.14422,4.25272,2771200,3.36427,-0.935879106,11785137.66
3126,23/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35515,0.35551,0.33377,0.33848,23332900,0.30078,23/10/08,-2.383236917,7897719.992,1.78629,1.81069,1.66916,1.6838,952000,1.56496,-2.541834935,1602977.6,4.30724,4.30724,4.03463,4.14367,1407300,3.278,-1.01,5831386.791
3263,24/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3334,0.3334,0.3113,0.32797,56632500,0.29144,24/10/08,-2.447467746,18573761.03,1.67696,1.67696,1.54226,1.61157,1055300,1.49783,-2.683328549,1700689.821,4.0837,4.0837,3.69114,4.03463,2539800,3.19174,-1.064322282,10247153.27
3670,27/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31528,0.32543,0.30622,0.3171,26123400,0.28178,27/10/08,-1.914223863,8283730.14,1.56276,1.58131,1.51298,1.58131,758300,1.4697,-2.478587467,1199107.373,3.92559,4.0837,3.82745,4.03845,526200,3.19477,-0.55177994,2125032.39
3807,28/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32978,0.32978,0.30912,0.31166,23327600,0.27694,28/10/08,-1.441900773,7270279.816,1.6223,1.63499,1.52762,1.52762,1542500,1.4198,-1.164142837,2356353.85,4.08915,4.13822,3.90923,3.98011,1287000,3.14861,-0.681192653,5122401.57
3935,29/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32616,0.3334,0.32217,0.32833,34021700,0.29176,29/10/08,-2.78581711,11170344.76,1.60083,1.60571,1.56178,1.58228,2332900,1.4706,-2.698857609,3691301.012,4.09188,4.22546,4.05644,4.13822,1571200,3.27369,-1.039515043,6501971.264
4062,30/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33159,0.33703,0.32833,0.33123,33221100,0.29433,30/10/08,-2.752760507,11003824.95,1.60083,1.60961,1.5325,1.56666,2738700,1.45608,-2.694371188,4290611.742,4.14913,4.17093,4.06189,4.08915,1595000,3.23487,-1.063990207,6522194.25
4154,31/10/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3305,0.33087,0.32471,0.33087,20635100,0.29401,31/10/08,-2.658310942,6827535.537,1.5569,1.58131,1.52274,1.58131,1786600,1.4697,-2.537150439,2825168.446,4.14367,4.1982,4.07825,4.08915,1950500,3.23487,-1.066460167,7975887.075
391,03/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32978,0.32978,0.31891,0.32072,33676400,0.285,03/11/08,-1.892596491,10800695.01,1.5325,1.57447,1.5325,1.53738,1014400,1.42887,-2.596058424,1559518.272,4.08915,4.1982,4.04063,4.1982,1357400,3.32114,-0.490325611,5698636.68
528,04/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32253,0.33594,0.31818,0.3334,66770600,0.29626,04/11/08,-1.31526362,22261318.04,1.55788,1.65744,1.5325,1.65744,2193300,1.54046,-1.011392701,3635263.152,4.25272,4.44354,4.1982,4.36176,2287800,3.45053,-0.552625249,9978834.528
666,05/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3363,0.3363,0.32724,0.32833,31099500,0.29176,05/11/08,-2.52094187,10210898.84,1.65842,1.8351,1.61059,1.8351,3369700,1.70558,-1.876388091,6183736.47,4.45936,4.45936,4.25272,4.30724,2451400,3.4074,-0.883213007,10558768.14
806,06/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32507,0.32942,0.32108,0.32434,31614200,0.28821,06/11/08,-2.6313452,10253749.63,1.75701,1.94149,1.69844,1.69844,4504000,1.57856,-2.151460825,7649773.76,4.25272,4.33995,4.17093,4.27998,2143100,3.38584,-0.899927344,9172425.138
946,07/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32616,0.32869,0.32398,0.32579,14608400,0.2895,07/11/08,-2.515060449,4759270.636,1.75603,1.78531,1.69844,1.77653,1667800,1.65114,-1.950379738,2962896.734,4.30724,4.36176,4.22546,4.36176,474300,3.45053,-0.806374673,2068782.768
1355,10/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32688,0.32905,0.31818,0.31927,27051000,0.28371,10/11/08,-1.951182546,8636572.77,1.88292,1.88292,1.74724,1.76774,1434000,1.64297,-2.101255653,2534939.16,4.36176,4.41628,4.33505,4.36721,789100,3.45484,-0.439594887,3446165.411
1492,11/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31637,0.31818,0.30441,0.30622,28634300,0.27211,11/11/08,-1.532578737,8768395.346,1.76677,1.81264,1.70234,1.71796,1099000,1.59671,-0.9674894,1888038.04,4.33995,4.41083,4.25817,4.2718,509500,3.37937,-0.571121244,2176482.1
1629,12/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30912,0.31238,0.2939,0.29789,30621200,0.26471,12/11/08,-2.807751879,9121749.268,1.6838,1.72675,1.61254,1.64475,1786400,1.52866,-2.141725433,2938181.4,4.36176,4.36176,3.98011,3.98011,1658000,3.14861,-1.027840857,6599022.38
1768,13/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29716,0.30187,0.29064,0.29064,14622700,0.25827,13/11/08,-2.877763581,4249941.528,1.62914,1.66428,1.61937,1.62133,1511300,1.5069,-2.135689163,2450316.029,3.99646,4.02918,3.8329,3.93813,1312300,3.1154,-1.058438724,5168007.999
1906,14/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29898,0.30006,0.2881,0.28992,19246800,0.25763,14/11/08,-2.874859294,5580032.256,1.69746,1.69746,1.53348,1.53348,1360800,1.42525,-2.303252061,2086759.584,4.05589,4.05589,3.87706,3.93649,1126300,3.11411,-1.059291419,4433668.687
2314,17/11/08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29571,0.29571,0.27542,0.27904,28170600,0.24796,17/11/08,-2.324689466,7860724.224,1.57154,1.60083,1.50322,1.50614,1346900,1.39984,-2.646045262,2028619.966,3.93649,3.95721,3.81654,3.81654,1085800,3.01922,-0.66186631,4143999.132
